0,1
20,0.2539707880345009
30,0.27110457690010203
40,0.25996419508011526
50,0.25096663133080005
60,0.2511540061537363
70,0.24994951666324192
80,0.2539609797702172
90,0.2627384069742776
100,0.25485536807159187
110,0.2576371050461156
120,0.2574324015731986
130,0.2520878632132469
140,0.260852082267409
150,0.2553933136672145
160,0.2514591737428201
170,0.25655759346662627
180,0.25586528983058276
190,0.2573650046629732
200,0.25914729542130344
210,0.252713141237698
220,0.25727806719771157
230,0.25706794424125057
240,0.25659535805376044
250,0.2568179359925947
260,0.2571206218077039
270,0.2524163479690763
280,0.25575363620216257
290,0.255427537042956
300,0.25584750534291584
310,0.2536374891807035
320,0.2553960190880523
330,0.2529202879389593
340,0.2538607952610491
350,0.25549903182665884
360,0.2543550987872679
370,0.2551332510490392
380,0.25497446102735544
390,0.2519030167740225
400,0.25513396596412463
410,0.256776441116444
420,0.25518787700952167
430,0.2524213455767723
440,0.2534845767697933
450,0.2540196158277409
460,0.2563898438433058
470,0.2523700845521386
480,0.2553286218437478
490,0.2527873218785349
500,0.254014699220555
510,0.2549939287227449
520,0.2567462510501738
530,0.2532747664084974
540,0.25468763139148276
550,0.25289592219134643
560,0.2552170871983669
570,0.2534833427410898
580,0.254447708076529
590,0.2577154484922305
600,0.25575137222205174
610,0.255639398375269
620,0.2583032684000028
630,0.25467634164666647
640,0.25381141151597597
650,0.25397699305291777
660,0.2561475591365109
670,0.253496773549322
680,0.2556849808522066
690,0.25441125775817197
700,0.2567460534935115
710,0.2555090838798044
720,0.2542344446226138
730,0.25560073527202937
740,0.25572492047296125
750,0.2563567685933316
760,0.25457817346773204
770,0.25497993599802316
780,0.25482676753249783
790,0.25349392862050657
800,0.25345454302640075
810,0.2553282661571712
820,0.25375518231929167
830,0.2550751218124875
840,0.2554872542246877
850,0.2562101295640388
860,0.2545696458657004
870,0.25479636080510315
880,0.25410915402284534
890,0.25603349103136674
900,0.25549829707155747
910,0.25365223046303376
920,0.2549778504668228
930,0.2545654206163132
940,0.25498613332313586
950,0.25519645340054836
960,0.2561857781488876
970,0.25496415861586275
980,0.2546867719812872
990,0.254530703030143
1000,0.25394757244111266
1010,0.25461982405079
1020,0.25485169593186097
1030,0.2539770653511184
1040,0.2540205704133464
1050,0.2534076411975178
1060,0.2545421687374784
1070,0.25448274693620565
1080,0.2548401198876744
1090,0.2548578446475002
1100,0.2545473023589162
1110,0.25471146255841415
1120,0.2535598658638365
1130,0.2555541136279906
1140,0.2552390409135768
1150,0.2550855134535054
1160,0.2553011677435245
1170,0.25487496065900644
1180,0.2538782370979352
1190,0.25337717609312493
1200,0.25443138898100764
1210,0.2546316529722725
1220,0.2547947453014139
1230,0.25373719401518124
1240,0.2546615480907541
1250,0.2533960652922872
1260,0.2557709885565321
1270,0.25412908318277216
1280,0.25422958580258614
1290,0.2541219071863957
1300,0.25412365103095796
1310,0.2558559550362733
1320,0.2541347132236355
1330,0.25534926326696517
1340,0.25524476926705614
1350,0.2543791344423939
1360,0.2536870719652192
1370,0.2544455366238147
1380,0.2546247289958294
1390,0.25468769957063475
1400,0.25428151457752174
1410,0.25589888947741624
1420,0.25444632022705094
1430,0.2549744860881238
1440,0.2552639473993811
1450,0.25446933847790126
1460,0.25491884758969724
1470,0.25475945414868156
1480,0.2547397667144615
1490,0.25385996638260244
1500,0.2546276329713576
1510,0.2544823604277979
1520,0.2545193754488893
1530,0.25498124015163115
1540,0.25433648565935474
1550,0.25493774983116846
1560,0.25476705727896914
1570,0.2560394584665783
1580,0.2559493675939774
1590,0.2550618306044536
1600,0.2543825589459806
1610,0.25490869723488735
1620,0.25495640008621057
1630,0.2537328674009457
1640,0.2556434143389147
1650,0.2546473323230957
1660,0.2541635878699631
1670,0.2549262121086627
1680,0.2547723340011753
1690,0.25399829930139156
1700,0.25525333863298194
1710,0.25489094384518873
1720,0.2544576682709676
1730,0.2555793494218573
1740,0.25540532538234473
1750,0.2549120354114881
1760,0.25471245957223015
1770,0.25461566825957643
1780,0.2551051561350865
1790,0.25537526857796544
1800,0.2540860120094035
1810,0.2551286818479312
1820,0.25527557685843033
1830,0.2552855495284671
1840,0.2545314165972549
1850,0.254757555898065
1860,0.2552937324942843
1870,0.255904538807971
1880,0.2546194080961636
1890,0.2548962664507393
1900,0.25479829167326995
1910,0.2547495269906845
1920,0.25400507385446097
1930,0.25285061308573104
1940,0.2539189973037449
1950,0.25453726012667727
1960,0.2542765341367036
1970,0.25420453228522
1980,0.25434843399971224
1990,0.2544358419746409
2000,0.2547067915009892
2010,0.2546375582982621
2020,0.25383350160430584
2030,0.25355271420615333
2040,0.25428864623500247
2050,0.25421962033940937
2060,0.25494990706055276
2070,0.2546073965549928
2080,0.25493543455539386
2090,0.25496574293739027
2100,0.25393241433182806
2110,0.2545204491980461
2120,0.2539988612886743
2130,0.25389842117814077
2140,0.2543938383893883
2150,0.25603789471638455
2160,0.25394987144380343
2170,0.25394328077736467
2180,0.25419664176550993
2190,0.25440025125661603
2200,0.25451180974115445
2210,0.2537730349352247
2220,0.2552683018097711
2230,0.2559676788042086
2240,0.25427654863768145
2250,0.2539068265982999
2260,0.25474242666631247
2270,0.25525958298862644
2280,0.2543325857757844
2290,0.25454371936035736
2300,0.2537897249885007
2310,0.2548788561887239
2320,0.25463265252035067
2330,0.2551461722919682
2340,0.2545774148671928
2350,0.25425199193280823
2360,0.25549946191379475
2370,0.2547038690590552
2380,0.2550106039253894
2390,0.25497571112536505
2400,0.25511763574687957
2410,0.2542710113680774
2420,0.2544190130370981
2430,0.2548106817936021
2440,0.2550264608913089
2450,0.25443843734404165
2460,0.25495226001875604
2470,0.2555190268648286
2480,0.2552870271321598
2490,0.2539572489997487
2500,0.2548388312743355
2510,0.2545170842715471
2520,0.25470565768777426
2530,0.25477893340691543
2540,0.2551969475750124
2550,0.25401063667813445
2560,0.2542231136225725
2570,0.25386585537726136
2580,0.2546383295088264
2590,0.2548352640147642
2600,0.25458838399721667
2610,0.2541996401425142
2620,0.25407348592744017
2630,0.25477691857425777
2640,0.2553315254236411
2650,0.25525336885795175
2660,0.25433018852462186
2670,0.2547785093033527
2680,0.25435576184040815
2690,0.2539977571396143
2700,0.25428171735165506
2710,0.2551172359552029
2720,0.25453554208358453
2730,0.2542124982337299
2740,0.2547151756020505
2750,0.2552080490368471
2760,0.25464561287631143
2770,0.253716829269759
2780,0.25456625969442676
2790,0.2547516571591459
2800,0.25428853611814856
2810,0.2548896191553881
2820,0.25381937681077354
2830,0.25443993890228
2840,0.2536346765033664
2850,0.2555098379547236
2860,0.25485187115041835
2870,0.25413146944002685
2880,0.25458812190737296
2890,0.2547223687182028
2900,0.25417437813522414
2910,0.2543383902505922
2920,0.25499370246429964
2930,0.25496606182412807
2940,0.2541007202017544
2950,0.2543694404267379
2960,0.2541795198888261
2970,0.25364814464555235
2980,0.2546810810435263
2990,0.2555079446814296
3000,0.2549628786415109
